	file_id	input_file	label_file	nr_polynomials	max_total_degree	max_x1	max_x2	max_x3	prop_x1	prop_x2	prop_x3	prop_mon_x1	prop_mon_x2	prop_mon_x3	label
1311	1097	poly1097.txt.ml	comp_times1097.txt	4	2	2	2	1	0.25	0.25	0.75	0.1111111111111111	0.1111111111111111	0.3333333333333333	3
1312	333	poly333.txt.ml	comp_times333.txt	7	16	12	4	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.5185185185185185	0.5925925925925926	0.14814814814814814	5
1313	1320	poly1320.txt.ml	comp_times1320.txt	3	3	3	1	1	1.0	0.6666666666666666	0.6666666666666666	0.5833333333333334	0.16666666666666666	0.16666666666666666	3
1314	1471	poly1471.txt.ml	comp_times1471.txt	5	3	3	2	2	0.8	0.4	0.4	0.46153846153846156	0.15384615384615385	0.15384615384615385	3
1315	462	poly462.txt.ml	comp_times462.txt	11	2	2	2	1	0.45454545454545453	0.45454545454545453	0.5454545454545454	0.23809523809523808	0.23809523809523808	0.2857142857142857	1
1316	184	poly184.txt.ml	comp_times184.txt	3	10	10	2	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.45454545454545453	0.09090909090909091	0.18181818181818182	0
1317	1197	poly1197.txt.ml	comp_times1197.txt	6	15	14	2	2	0.8333333333333334	0.5	0.5	0.8275862068965517	0.29310344827586204	0.29310344827586204	3
1318	6247	poly6247.txt.ml	comp_times6247.txt	15	16	16	8	1	0.7333333333333333	0.3333333333333333	0.2	0.625	0.14285714285714285	0.05357142857142857	3
1319	4829	poly4829.txt.ml	comp_times4829.txt	8	8	6	2	1	0.375	0.5	0.375	0.29411764705882354	0.4117647058823529	0.17647058823529413	5
1320	6516	poly6516.txt.ml	comp_times6516.txt	4	24	24	1	1	0.5	0.5	0.25	0.7222222222222222	0.1111111111111111	0.05555555555555555	4
1321	7021	poly7021.txt.ml	comp_times7021.txt	7	8	7	5	1	0.42857142857142855	0.5714285714285714	0.2857142857142857	0.5833333333333334	0.625	0.08333333333333333	0
1322	4929	poly4929.txt.ml	comp_times4929.txt	7	2	2	1	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.25	0.25	0.16666666666666666	1
1323	6347	poly6347.txt.ml	comp_times6347.txt	6	12	12	1	1	0.5	0.5	0.3333333333333333	0.47058823529411764	0.17647058823529413	0.11764705882352941	3
1324	6416	poly6416.txt.ml	comp_times6416.txt	7	24	24	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.6551724137931034	0.10344827586206896	0.06896551724137931	5
1325	7121	poly7121.txt.ml	comp_times7121.txt	8	3	2	2	2	0.75	0.375	0.375	0.45454545454545453	0.22727272727272727	0.22727272727272727	5
1326	4641	poly4641.txt.ml	comp_times4641.txt	7	6	6	1	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.25	0.25	0.16666666666666666	1
1327	5376	poly5376.txt.ml	comp_times5376.txt	12	8	8	6	1	0.6666666666666666	0.5833333333333334	0.25	0.5294117647058824	0.3235294117647059	0.08823529411764706	5
1328	5427	poly5427.txt.ml	comp_times5427.txt	11	10	10	8	1	0.6363636363636364	0.6363636363636364	0.2727272727272727	0.4166666666666667	0.4722222222222222	0.08333333333333333	4
1329	4110	poly4110.txt.ml	comp_times4110.txt	6	3	1	1	1	0.5	0.3333333333333333	0.5	0.3076923076923077	0.15384615384615385	0.23076923076923078	5
1330	3833	poly3833.txt.ml	comp_times3833.txt	6	7	6	3	1	0.5	0.5	0.5	0.6428571428571429	0.5357142857142857	0.10714285714285714	5
1331	5690	poly5690.txt.ml	comp_times5690.txt	8	1	1	1	1	0.625	0.5	0.375	0.35714285714285715	0.2857142857142857	0.21428571428571427	2
1332	3933	poly3933.txt.ml	comp_times3933.txt	4	1	1	1	1	0.5	0.5	0.25	0.4	0.4	0.2	0
1333	4741	poly4741.txt.ml	comp_times4741.txt	7	8	8	2	1	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.375	0.125	0.1875	3
1334	5276	poly5276.txt.ml	comp_times5276.txt	5	3	3	2	1	0.4	0.6	0.4	0.3333333333333333	0.3333333333333333	0.2222222222222222	0
1335	5527	poly5527.txt.ml	comp_times5527.txt	12	14	14	12	1	0.6666666666666666	0.6666666666666666	0.25	0.44	0.48	0.06	4
1336	4010	poly4010.txt.ml	comp_times4010.txt	9	1	1	1	1	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.21739130434782608	0.21739130434782608	0.21739130434782608	5
1337	5790	poly5790.txt.ml	comp_times5790.txt	6	4	2	1	1	0.5	0.5	0.5	0.2727272727272727	0.2727272727272727	0.2727272727272727	2
1338	2311	poly2311.txt.ml	comp_times2311.txt	6	3	2	1	1	0.6666666666666666	0.5	0.3333333333333333	0.35714285714285715	0.2857142857142857	0.21428571428571427	5
1339	3626	poly3626.txt.ml	comp_times3626.txt	8	1	1	1	1	0.5	0.375	0.375	0.21052631578947367	0.15789473684210525	0.15789473684210525	3
1340	3177	poly3177.txt.ml	comp_times3177.txt	6	4	4	1	1	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.38461538461538464	0.15384615384615385	0.07692307692307693	2
1341	2440	poly2440.txt.ml	comp_times2440.txt	7	3	2	1	1	0.5714285714285714	0.5714285714285714	0.2857142857142857	0.3333333333333333	0.3333333333333333	0.2	5
1342	4854	poly4854.txt.ml	comp_times4854.txt	7	18	16	2	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.5789473684210527	0.5263157894736842	0.15789473684210525	5
1343	3491	poly3491.txt.ml	comp_times3491.txt	3	1	1	1	1	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.14285714285714285	0.14285714285714285	3
1344	5885	poly5885.txt.ml	comp_times5885.txt	10	9	9	7	1	0.7	0.6	0.3	0.6060606060606061	0.36363636363636365	0.09090909090909091	5
1345	4954	poly4954.txt.ml	comp_times4954.txt	7	10	8	4	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.42105263157894735	0.47368421052631576	0.15789473684210525	5
1346	2211	poly2211.txt.ml	comp_times2211.txt	6	3	1	1	1	0.6666666666666666	0.5	0.3333333333333333	0.38461538461538464	0.3076923076923077	0.23076923076923078	3
1347	3726	poly3726.txt.ml	comp_times3726.txt	16	11	11	3	1	0.8125	0.125	0.1875	0.65	0.1	0.15	0
1348	3077	poly3077.txt.ml	comp_times3077.txt	11	7	3	3	2	0.7272727272727273	0.6363636363636364	0.45454545454545453	0.59375	0.578125	0.5	4
1349	2540	poly2540.txt.ml	comp_times2540.txt	13	9	4	3	2	0.6153846153846154	0.7692307692307693	0.46153846153846156	0.6290322580645161	0.6129032258064516	0.46774193548387094	5
1350	5985	poly5985.txt.ml	comp_times5985.txt	6	2	1	1	1	0.5	0.5	0.5	0.2727272727272727	0.2727272727272727	0.2727272727272727	0
1351	3591	poly3591.txt.ml	comp_times3591.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.17647058823529413	0.17647058823529413	0.17647058823529413	4
1352	2694	poly2694.txt.ml	comp_times2694.txt	13	6	3	2	2	0.5384615384615384	0.8461538461538461	0.46153846153846156	0.4897959183673469	0.5306122448979592	0.3673469387755102	5
1353	3645	poly3645.txt.ml	comp_times3645.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.1875	0.1875	0.1875	2
1354	2372	poly2372.txt.ml	comp_times2372.txt	9	5	3	2	1	0.5555555555555556	0.7777777777777778	0.4444444444444444	0.48148148148148145	0.48148148148148145	0.3333333333333333	5
1355	2423	poly2423.txt.ml	comp_times2423.txt	7	3	2	1	1	0.7142857142857143	0.5714285714285714	0.42857142857142855	0.42105263157894735	0.3157894736842105	0.2631578947368421	5
1356	3114	poly3114.txt.ml	comp_times3114.txt	12	9	4	3	2	0.5833333333333334	0.75	0.4166666666666667	0.6329113924050633	0.6329113924050633	0.5189873417721519	5
1357	4837	poly4837.txt.ml	comp_times4837.txt	7	14	12	2	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.45	0.45	0.15	5
1358	6259	poly6259.txt.ml	comp_times6259.txt	5	1	1	1	1	0.6	0.4	0.4	0.2727272727272727	0.18181818181818182	0.18181818181818182	3
1359	6508	poly6508.txt.ml	comp_times6508.txt	5	24	24	1	1	0.6	0.4	0.2	0.8	0.06666666666666667	0.03333333333333333	3
1360	2794	poly2794.txt.ml	comp_times2794.txt	13	6	4	3	2	0.8461538461538461	0.5384615384615384	0.46153846153846156	0.5384615384615384	0.46153846153846156	0.34615384615384615	5
1361	6359	poly6359.txt.ml	comp_times6359.txt	5	12	12	1	1	0.6	0.4	0.2	0.6666666666666666	0.1111111111111111	0.05555555555555555	3
1362	4937	poly4937.txt.ml	comp_times4937.txt	6	12	8	6	1	0.5	0.3333333333333333	0.5	0.4375	0.4375	0.1875	5
1363	6408	poly6408.txt.ml	comp_times6408.txt	7	20	20	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.6	0.12	0.08	3
1364	3745	poly3745.txt.ml	comp_times3745.txt	6	15	15	3	1	0.5	0.3333333333333333	0.5	0.2727272727272727	0.18181818181818182	0.2727272727272727	2
1365	2272	poly2272.txt.ml	comp_times2272.txt	6	5	3	2	1	0.6666666666666666	0.6666666666666666	0.5	0.5789473684210527	0.47368421052631576	0.3684210526315789	5
1366	2523	poly2523.txt.ml	comp_times2523.txt	14	9	4	3	2	0.6428571428571429	0.7857142857142857	0.42857142857142855	0.5833333333333334	0.6	0.45	5
1367	3014	poly3014.txt.ml	comp_times3014.txt	9	7	3	3	1	0.7777777777777778	0.5555555555555556	0.3333333333333333	0.6097560975609756	0.5365853658536586	0.2682926829268293	5
1368	4495	poly4495.txt.ml	comp_times4495.txt	8	2	2	1	1	0.5	0.5	0.25	0.2631578947368421	0.21052631578947367	0.10526315789473684	3
1369	1089	poly1089.txt.ml	comp_times1089.txt	11	6	6	2	2	0.6363636363636364	0.6363636363636364	0.6363636363636364	0.5238095238095238	0.21428571428571427	0.21428571428571427	3
1370	2881	poly2881.txt.ml	comp_times2881.txt	9	3	1	1	1	0.5555555555555556	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.38095238095238093	0.23809523809523808	4
1371	5315	poly5315.txt.ml	comp_times5315.txt	6	5	5	2	1	0.5	0.6666666666666666	0.3333333333333333	0.46153846153846156	0.3076923076923077	0.15384615384615385	5
1372	4622	poly4622.txt.ml	comp_times4622.txt	6	2	2	1	1	0.3333333333333333	0.5	0.3333333333333333	0.2	0.3	0.2	4
1373	4173	poly4173.txt.ml	comp_times4173.txt	10	5	2	2	1	0.4	0.4	0.6	0.34615384615384615	0.34615384615384615	0.34615384615384615	2
1374	5444	poly5444.txt.ml	comp_times5444.txt	11	10	10	8	1	0.7272727272727273	0.6363636363636364	0.2727272727272727	0.47619047619047616	0.4523809523809524	0.07142857142857142	4
1375	3850	poly3850.txt.ml	comp_times3850.txt	5	3	3	1	1	0.6	0.2	0.2	0.5833333333333334	0.08333333333333333	0.08333333333333333	4
1376	94	poly94.txt.ml	comp_times94.txt	3	4	2	2	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.2857142857142857	0.14285714285714285	0.2857142857142857	5
1377	1189	poly1189.txt.ml	comp_times1189.txt	5	2	2	2	1	0.2	0.2	0.8	0.1111111111111111	0.1111111111111111	0.4444444444444444	3
1378	2981	poly2981.txt.ml	comp_times2981.txt	7	5	3	1	1	0.7142857142857143	0.5714285714285714	0.42857142857142855	0.5769230769230769	0.38461538461538464	0.34615384615384615	5
1379	4595	poly4595.txt.ml	comp_times4595.txt	8	3	3	3	3	0.5	0.5	0.5	0.35714285714285715	0.35714285714285715	0.35714285714285715	1
1380	3950	poly3950.txt.ml	comp_times3950.txt	1	1	1	1	1	1.0	1.0	1.0	0.25	0.25	0.25	1
1381	5215	poly5215.txt.ml	comp_times5215.txt	7	12	8	10	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.3684210526315789	0.42105263157894735	0.15789473684210525	5
1382	4722	poly4722.txt.ml	comp_times4722.txt	7	10	10	2	1	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.4117647058823529	0.11764705882352941	0.17647058823529413	3
1383	4073	poly4073.txt.ml	comp_times4073.txt	8	3	1	1	1	0.5	0.375	0.375	0.25	0.1875	0.1875	1
1384	5544	poly5544.txt.ml	comp_times5544.txt	11	14	14	8	1	0.7272727272727273	0.6363636363636364	0.2727272727272727	0.5	0.4318181818181818	0.06818181818181818	4
1385	6093	poly6093.txt.ml	comp_times6093.txt	6	4	4	1	1	0.5	0.5	0.3333333333333333	0.3076923076923077	0.23076923076923078	0.15384615384615385	3
1386	3169	poly3169.txt.ml	comp_times3169.txt	10	3	1	1	1	0.7	0.6	0.4	0.4074074074074074	0.37037037037037035	0.25925925925925924	4
1387	6224	poly6224.txt.ml	comp_times6224.txt	8	22	22	1	1	0.75	0.25	0.125	0.7368421052631579	0.05263157894736842	0.02631578947368421	3
1388	7042	poly7042.txt.ml	comp_times7042.txt	6	2	1	1	1	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.25	0.16666666666666666	5
1389	6575	poly6575.txt.ml	comp_times6575.txt	7	16	16	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.5238095238095238	0.14285714285714285	0.09523809523809523	5
1390	6193	poly6193.txt.ml	comp_times6193.txt	19	22	22	16	1	0.47368421052631576	0.5789473684210527	0.15789473684210525	0.37349397590361444	0.42168674698795183	0.03614457831325301	4
1391	6324	poly6324.txt.ml	comp_times6324.txt	4	2	1	1	1	0.75	0.5	0.25	0.42857142857142855	0.2857142857142857	0.14285714285714285	5
1392	7142	poly7142.txt.ml	comp_times7142.txt	10	8	8	2	2	0.8	0.4	0.4	0.6153846153846154	0.23076923076923078	0.23076923076923078	3
1393	6475	poly6475.txt.ml	comp_times6475.txt	6	24	24	1	1	0.5	0.5	0.3333333333333333	0.6086956521739131	0.13043478260869565	0.08695652173913043	3
1394	3738	poly3738.txt.ml	comp_times3738.txt	10	5	5	3	1	0.7	0.2	0.3	0.5	0.14285714285714285	0.21428571428571427	2
1395	3069	poly3069.txt.ml	comp_times3069.txt	10	3	1	1	1	0.7	0.5	0.3	0.4	0.32	0.2	4
1396	5368	poly5368.txt.ml	comp_times5368.txt	9	9	9	6	1	0.5555555555555556	0.5555555555555556	0.3333333333333333	0.5	0.2916666666666667	0.125	5
1397	5439	poly5439.txt.ml	comp_times5439.txt	11	10	10	8	1	0.6363636363636364	0.6363636363636364	0.2727272727272727	0.4166666666666667	0.4722222222222222	0.08333333333333333	4
1398	1243	poly1243.txt.ml	comp_times1243.txt	17	3	2	2	2	0.6470588235294118	0.4117647058823529	0.4117647058823529	0.4583333333333333	0.22916666666666666	0.22916666666666666	3
1399	250	poly250.txt.ml	comp_times250.txt	8	2	2	1	1	0.5	0.5	0.25	0.25	0.25	0.125	1
1400	501	poly501.txt.ml	comp_times501.txt	6	2	2	2	1	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.2857142857142857	0.14285714285714285	2
1401	1512	poly1512.txt.ml	comp_times1512.txt	5	3	3	2	2	0.8	0.2	0.2	0.46153846153846156	0.07692307692307693	0.07692307692307693	3
1402	1343	poly1343.txt.ml	comp_times1343.txt	6	6	6	2	2	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.6	0.1	0.1	0
1403	350	poly350.txt.ml	comp_times350.txt	3	1	1	1	1	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.16666666666666666	3
1404	401	poly401.txt.ml	comp_times401.txt	2	2	2	1	1	0.5	0.5	0.5	0.3333333333333333	0.16666666666666666	0.16666666666666666	2
1405	1412	poly1412.txt.ml	comp_times1412.txt	6	2	2	2	1	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3076923076923077	0.3076923076923077	0.15384615384615385	4
1406	5268	poly5268.txt.ml	comp_times5268.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.25	0.25	0.25	5
1407	5539	poly5539.txt.ml	comp_times5539.txt	12	12	12	8	1	0.6666666666666666	0.6666666666666666	0.25	0.4772727272727273	0.4090909090909091	0.06818181818181818	4
1408	196	poly196.txt.ml	comp_times196.txt	7	16	12	4	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.5185185185185185	0.5925925925925926	0.14814814814814814	5
1409	1185	poly1185.txt.ml	comp_times1185.txt	2	3	3	1	1	1.0	0.5	0.5	0.5714285714285714	0.14285714285714285	0.14285714285714285	3
1410	4599	poly4599.txt.ml	comp_times4599.txt	7	3	3	3	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.2	0.2	0.13333333333333333	0
1411	1463	poly1463.txt.ml	comp_times1463.txt	3	2	2	2	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.14285714285714285	0.14285714285714285	0.2857142857142857	5
1412	470	poly470.txt.ml	comp_times470.txt	11	3	3	2	2	0.5454545454545454	0.45454545454545453	0.45454545454545453	0.3333333333333333	0.20833333333333334	0.20833333333333334	0
1413	321	poly321.txt.ml	comp_times321.txt	3	10	10	2	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.45454545454545453	0.09090909090909091	0.18181818181818182	1
1414	1332	poly1332.txt.ml	comp_times1332.txt	6	3	3	2	2	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.4666666666666667	0.13333333333333333	0.13333333333333333	3
1415	5548	poly5548.txt.ml	comp_times5548.txt	11	14	14	8	1	0.7272727272727273	0.6363636363636364	0.2727272727272727	0.4782608695652174	0.45652173913043476	0.06521739130434782	4
1416	5219	poly5219.txt.ml	comp_times5219.txt	7	10	10	1	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.23076923076923078	0.23076923076923078	0.15384615384615385	1
1417	4499	poly4499.txt.ml	comp_times4499.txt	10	4	3	2	2	0.3	0.5	0.6	0.25925925925925924	0.3333333333333333	0.2962962962962963	1
1418	1085	poly1085.txt.ml	comp_times1085.txt	12	6	6	2	2	0.5833333333333334	0.6666666666666666	0.6666666666666666	0.5	0.22727272727272727	0.22727272727272727	3
1419	5448	poly5448.txt.ml	comp_times5448.txt	11	10	10	8	1	0.7272727272727273	0.6363636363636364	0.2727272727272727	0.45454545454545453	0.4772727272727273	0.06818181818181818	4
1420	5319	poly5319.txt.ml	comp_times5319.txt	8	5	5	2	1	0.5	0.625	0.375	0.4117647058823529	0.29411764705882354	0.17647058823529413	5
1421	98	poly98.txt.ml	comp_times98.txt	7	4	2	2	1	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.26666666666666666	0.2	0.26666666666666666	2
1422	1563	poly1563.txt.ml	comp_times1563.txt	5	2	2	2	2	0.8	0.2	0.2	0.4166666666666667	0.08333333333333333	0.08333333333333333	1
1423	570	poly570.txt.ml	comp_times570.txt	4	2	2	2	1	0.5	0.5	0.5	0.2222222222222222	0.2222222222222222	0.2222222222222222	4
1424	221	poly221.txt.ml	comp_times221.txt	3	8	4	4	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.5454545454545454	0.36363636363636365	0.18181818181818182	4
1425	1232	poly1232.txt.ml	comp_times1232.txt	15	3	2	2	2	0.5333333333333333	0.4666666666666667	0.4666666666666667	0.35135135135135137	0.24324324324324326	0.24324324324324326	5
1426	2798	poly2798.txt.ml	comp_times2798.txt	5	2	1	1	1	0.6	0.6	0.2	0.3333333333333333	0.3333333333333333	0.1111111111111111	4
1427	6404	poly6404.txt.ml	comp_times6404.txt	5	20	20	1	1	0.6	0.4	0.2	0.7	0.1	0.05	3
1428	7133	poly7133.txt.ml	comp_times7133.txt	9	6	6	2	2	0.7777777777777778	0.4444444444444444	0.4444444444444444	0.5882352941176471	0.2647058823529412	0.2647058823529412	3
1429	6355	poly6355.txt.ml	comp_times6355.txt	6	16	16	1	1	0.5	0.5	0.3333333333333333	0.5263157894736842	0.15789473684210525	0.10526315789473684	3
1430	3018	poly3018.txt.ml	comp_times3018.txt	7	3	1	1	1	0.7142857142857143	0.5714285714285714	0.2857142857142857	0.4	0.3333333333333333	0.2	5
1431	3749	poly3749.txt.ml	comp_times3749.txt	4	15	15	1	1	0.5	0.25	0.25	0.4	0.2	0.2	0
1432	2698	poly2698.txt.ml	comp_times2698.txt	13	5	4	3	1	0.8461538461538461	0.6153846153846154	0.5384615384615384	0.5	0.43478260869565216	0.32608695652173914	4
1433	3118	poly3118.txt.ml	comp_times3118.txt	9	3	1	1	1	0.6666666666666666	0.5555555555555556	0.3333333333333333	0.391304347826087	0.34782608695652173	0.21739130434782608	4
1434	3649	poly3649.txt.ml	comp_times3649.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.23529411764705882	0.17647058823529413	0.17647058823529413	5
1435	6504	poly6504.txt.ml	comp_times6504.txt	6	22	22	1	1	0.5	0.5	0.3333333333333333	0.5652173913043478	0.13043478260869565	0.08695652173913043	3
1436	7033	poly7033.txt.ml	comp_times7033.txt	7	8	4	5	1	0.42857142857142855	0.5714285714285714	0.42857142857142855	0.45454545454545453	0.5454545454545454	0.13636363636363635	4
1437	6255	poly6255.txt.ml	comp_times6255.txt	4	12	12	1	1	0.5	0.5	0.25	0.5384615384615384	0.15384615384615385	0.07692307692307693	3
1438	5782	poly5782.txt.ml	comp_times5782.txt	6	1	1	1	1	0.5	0.5	0.3333333333333333	0.2727272727272727	0.2727272727272727	0.18181818181818182	5
1439	3921	poly3921.txt.ml	comp_times3921.txt	6	13	12	3	1	0.5	0.5	0.5	0.782608695652174	0.5869565217391305	0.06521739130434782	5
1440	5535	poly5535.txt.ml	comp_times5535.txt	12	14	14	8	1	0.6666666666666666	0.6666666666666666	0.25	0.4782608695652174	0.43478260869565216	0.06521739130434782	4
1441	4002	poly4002.txt.ml	comp_times4002.txt	9	3	3	3	3	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.34146341463414637	0.34146341463414637	0.34146341463414637	0
1442	4753	poly4753.txt.ml	comp_times4753.txt	7	12	12	2	1	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.4444444444444444	0.1111111111111111	0.16666666666666666	3
1443	5264	poly5264.txt.ml	comp_times5264.txt	7	1	1	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.3076923076923077	0.23076923076923078	0.15384615384615385	4
1444	5682	poly5682.txt.ml	comp_times5682.txt	12	4	3	2	1	0.75	0.75	0.25	0.391304347826087	0.43478260869565216	0.13043478260869565	4
1445	5435	poly5435.txt.ml	comp_times5435.txt	12	10	10	8	1	0.6666666666666666	0.6666666666666666	0.25	0.47619047619047616	0.4523809523809524	0.07142857142857142	4
1446	4102	poly4102.txt.ml	comp_times4102.txt	12	4	2	2	1	0.4166666666666667	0.4166666666666667	0.25	0.21739130434782608	0.21739130434782608	0.13043478260869565	0
1447	4653	poly4653.txt.ml	comp_times4653.txt	6	10	10	10	1	0.5	0.3333333333333333	0.5	0.4666666666666667	0.4	0.2	5
1448	5364	poly5364.txt.ml	comp_times5364.txt	7	9	9	6	1	0.5714285714285714	0.5714285714285714	0.2857142857142857	0.55	0.3	0.1	5
1449	3821	poly3821.txt.ml	comp_times3821.txt	6	6	6	3	1	0.5	0.3333333333333333	0.5	0.3	0.2	0.3	2
1450	5997	poly5997.txt.ml	comp_times5997.txt	7	4	2	1	1	0.42857142857142855	0.7142857142857143	0.42857142857142855	0.2	0.4	0.2	4
1451	3583	poly3583.txt.ml	comp_times3583.txt	7	4	2	2	2	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.4375	0.4375	0.4375	0
1452	6479	poly6479.txt.ml	comp_times6479.txt	5	28	28	1	1	0.6	0.4	0.2	0.75	0.08333333333333333	0.041666666666666664	5
1453	4946	poly4946.txt.ml	comp_times4946.txt	7	12	4	4	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.3125	0.375	0.1875	5
1454	6328	poly6328.txt.ml	comp_times6328.txt	6	2	1	1	1	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.25	0.16666666666666666	5
1455	3065	poly3065.txt.ml	comp_times3065.txt	12	7	3	2	2	0.8333333333333334	0.5833333333333334	0.5	0.625	0.5555555555555556	0.4722222222222222	5
1456	2552	poly2552.txt.ml	comp_times2552.txt	11	5	3	2	1	0.5454545454545454	0.8181818181818182	0.45454545454545453	0.45714285714285713	0.4857142857142857	0.3142857142857143	5
1457	2203	poly2203.txt.ml	comp_times2203.txt	6	3	1	1	1	0.6666666666666666	0.5	0.3333333333333333	0.38461538461538464	0.3076923076923077	0.23076923076923078	5
1458	3734	poly3734.txt.ml	comp_times3734.txt	12	7	7	3	1	0.75	0.16666666666666666	0.25	0.5625	0.125	0.1875	0
1459	3483	poly3483.txt.ml	comp_times3483.txt	8	13	9	3	1	0.5	0.625	0.25	0.7887323943661971	0.676056338028169	0.29577464788732394	5
1460	5897	poly5897.txt.ml	comp_times5897.txt	5	1	1	1	1	0.6	0.4	0.4	0.3333333333333333	0.2222222222222222	0.2222222222222222	3
1461	3165	poly3165.txt.ml	comp_times3165.txt	12	9	4	3	2	0.5833333333333334	0.75	0.4166666666666667	0.6385542168674698	0.6265060240963856	0.4939759036144578	4
1462	2452	poly2452.txt.ml	comp_times2452.txt	6	2	1	1	1	0.6666666666666666	0.5	0.16666666666666666	0.36363636363636365	0.2727272727272727	0.09090909090909091	3
1463	2303	poly2303.txt.ml	comp_times2303.txt	11	5	3	2	1	0.6363636363636364	0.7272727272727273	0.45454545454545453	0.48484848484848486	0.45454545454545453	0.3333333333333333	5
1464	6579	poly6579.txt.ml	comp_times6579.txt	6	16	16	1	1	0.5	0.5	0.3333333333333333	0.5263157894736842	0.15789473684210525	0.10526315789473684	3
1465	6228	poly6228.txt.ml	comp_times6228.txt	19	16	16	14	1	0.5789473684210527	0.47368421052631576	0.15789473684210525	0.4605263157894737	0.3157894736842105	0.039473684210526314	3
1466	4846	poly4846.txt.ml	comp_times4846.txt	9	8	8	1	1	0.5555555555555556	0.3333333333333333	0.2222222222222222	0.38461538461538464	0.23076923076923078	0.15384615384615385	4
1467	4925	poly4925.txt.ml	comp_times4925.txt	7	6	6	6	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.4444444444444444	0.3333333333333333	0.16666666666666666	5
1468	2531	poly2531.txt.ml	comp_times2531.txt	5	6	2	2	2	0.6	0.6	0.4	0.5238095238095238	0.47619047619047616	0.38095238095238093	4
1469	3006	poly3006.txt.ml	comp_times3006.txt	10	7	3	3	1	0.8	0.6	0.4	0.6046511627906976	0.5581395348837209	0.3023255813953488	5
1470	3757	poly3757.txt.ml	comp_times3757.txt	7	3	3	3	1	0.5714285714285714	0.2857142857142857	0.42857142857142855	0.4	0.13333333333333333	0.2	2
1471	2260	poly2260.txt.ml	comp_times2260.txt	8	5	3	2	1	0.625	0.5	0.25	0.5238095238095238	0.38095238095238093	0.23809523809523808	5
1472	2786	poly2786.txt.ml	comp_times2786.txt	6	10	6	3	1	0.6666666666666666	0.6666666666666666	0.5	0.7619047619047619	0.6666666666666666	0.4444444444444444	5
1473	2431	poly2431.txt.ml	comp_times2431.txt	10	5	3	2	1	0.6	0.7	0.4	0.4827586206896552	0.4482758620689655	0.3103448275862069	5
1474	3106	poly3106.txt.ml	comp_times3106.txt	6	6	2	2	2	0.6666666666666666	0.5	0.3333333333333333	0.5217391304347826	0.43478260869565216	0.34782608695652173	5
1475	2360	poly2360.txt.ml	comp_times2360.txt	9	5	3	2	1	0.5555555555555556	0.6666666666666666	0.3333333333333333	0.48	0.44	0.28	5
1476	4825	poly4825.txt.ml	comp_times4825.txt	7	6	2	2	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.21428571428571427	0.2857142857142857	0.21428571428571427	3
