	file_id	input_file	label_file	nr_polynomials	max_total_degree	max_x1	max_x2	max_x3	prop_x1	prop_x2	prop_x3	prop_mon_x1	prop_mon_x2	prop_mon_x3	label
684	6977	poly6977-perm5.txt.ml	comp_times6977-perm5.txt	5	9	1	4	7	0.6	0.6	0.4	0.4	0.5333333333333333	0.3333333333333333	0
685	3070	poly3070-perm2.txt.ml	comp_times3070-perm2.txt	10	3	1	1	1	0.3	0.6	0.6	0.2	0.36	0.36	0
686	2758	poly2758-perm0.txt.ml	comp_times2758-perm0.txt	5	11	7	3	2	0.6	0.6	0.4	0.8085106382978723	0.7021276595744681	0.6382978723404256	5
687	4525	poly4525-perm4.txt.ml	comp_times4525-perm4.txt	13	4	2	2	3	0.6923076923076923	0.6153846153846154	0.3076923076923077	0.425	0.325	0.3	5
688	5279	poly5279-perm3.txt.ml	comp_times5279-perm3.txt	8	3	2	1	1	0.5	0.375	0.5	0.2857142857142857	0.21428571428571427	0.2857142857142857	1
689	1713	poly1713-perm5.txt.ml	comp_times1713-perm5.txt	6	10	1	2	10	0.5	0.6666666666666666	0.16666666666666666	0.2222222222222222	0.2777777777777778	0.2777777777777778	1
690	4984	poly4984-perm4.txt.ml	comp_times4984-perm4.txt	6	6	1	1	6	0.5	0.3333333333333333	0.3333333333333333	0.3	0.2	0.2	2
691	4062	poly4062-perm0.txt.ml	comp_times4062-perm0.txt	9	1	1	1	1	0.4444444444444444	0.4444444444444444	0.5555555555555556	0.18181818181818182	0.18181818181818182	0.22727272727272727	0
692	1220	poly1220-perm4.txt.ml	comp_times1220-perm4.txt	13	2	2	1	2	0.38461538461538464	0.5384615384615384	0.38461538461538464	0.19230769230769232	0.2692307692307692	0.19230769230769232	2
693	4016	poly4016-perm5.txt.ml	comp_times4016-perm5.txt	9	5	5	5	5	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.5131578947368421	0.5131578947368421	0.5131578947368421	5
694	1911	poly1911-perm2.txt.ml	comp_times1911-perm2.txt	8	7	2	6	2	0.5	0.5	0.5	0.2727272727272727	0.4090909090909091	0.3181818181818182	4
695	5543	poly5543-perm5.txt.ml	comp_times5543-perm5.txt	9	14	1	8	14	0.2222222222222222	0.6666666666666666	0.7777777777777778	0.05	0.45	0.525	0
696	4786	poly4786-perm3.txt.ml	comp_times4786-perm3.txt	7	2	2	1	1	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.23076923076923078	0.15384615384615385	0.23076923076923078	0
697	7037	poly7037-perm3.txt.ml	comp_times7037-perm3.txt	7	7	7	1	4	0.42857142857142855	0.42857142857142855	0.5714285714285714	0.4117647058823529	0.17647058823529413	0.4117647058823529	2
698	450	poly450-perm5.txt.ml	comp_times450-perm5.txt	10	3	2	2	3	0.5	0.5	0.5	0.21739130434782608	0.21739130434782608	0.30434782608695654	0
699	3091	poly3091-perm4.txt.ml	comp_times3091-perm4.txt	7	9	3	2	4	0.42857142857142855	0.2857142857142857	0.7142857142857143	0.6296296296296297	0.5555555555555556	0.7037037037037037	2
700	3508	poly3508-perm5.txt.ml	comp_times3508-perm5.txt	3	2	1	2	2	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.14285714285714285	0.14285714285714285	0
701	2254	poly2254-perm2.txt.ml	comp_times2254-perm2.txt	7	2	1	1	1	0.14285714285714285	0.5714285714285714	0.5714285714285714	0.07692307692307693	0.3076923076923077	0.3076923076923077	5
702	2911	poly2911-perm1.txt.ml	comp_times2911-perm1.txt	11	6	2	3	1	0.7272727272727273	0.6363636363636364	0.36363636363636365	0.4883720930232558	0.5116279069767442	0.32558139534883723	4
703	3232	poly3232-perm3.txt.ml	comp_times3232-perm3.txt	11	4	4	1	1	0.8181818181818182	0.45454545454545453	0.5454545454545454	0.48484848484848486	0.2727272727272727	0.3333333333333333	3
704	4134	poly4134-perm5.txt.ml	comp_times4134-perm5.txt	16	5	1	2	2	0.4375	0.3125	0.375	0.2564102564102564	0.2564102564102564	0.28205128205128205	3
705	1357	poly1357-perm4.txt.ml	comp_times1357-perm4.txt	7	12	2	2	12	0.42857142857142855	0.42857142857142855	0.8571428571428571	0.2	0.2	0.7333333333333333	2
706	4161	poly4161-perm5.txt.ml	comp_times4161-perm5.txt	11	8	2	2	4	0.6363636363636364	0.36363636363636365	0.45454545454545453	0.45714285714285713	0.42857142857142855	0.5142857142857142	3
707	6697	poly6697-perm1.txt.ml	comp_times6697-perm1.txt	4	44	1	44	1	0.5	0.5	0.25	0.07142857142857142	0.8214285714285714	0.03571428571428571	1
708	784	poly784-perm2.txt.ml	comp_times784-perm2.txt	3	2	1	2	2	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.14285714285714285	0.14285714285714285	3
709	3689	poly3689-perm2.txt.ml	comp_times3689-perm2.txt	6	2	1	1	2	0.3333333333333333	0.3333333333333333	0.5	0.15384615384615385	0.15384615384615385	0.23076923076923078	3
710	2389	poly2389-perm2.txt.ml	comp_times2389-perm2.txt	10	7	1	3	3	0.5	0.6	0.8	0.4146341463414634	0.5853658536585366	0.5853658536585366	1
711	248	poly248-perm3.txt.ml	comp_times248-perm3.txt	7	4	4	1	2	0.42857142857142855	0.5714285714285714	0.42857142857142855	0.25	0.25	0.1875	2
712	2419	poly2419-perm4.txt.ml	comp_times2419-perm4.txt	6	3	1	1	2	0.6666666666666666	0.5	0.6666666666666666	0.35294117647058826	0.29411764705882354	0.4117647058823529	5
713	3480	poly3480-perm5.txt.ml	comp_times3480-perm5.txt	16	6	2	2	2	0.4375	0.625	0.75	0.3157894736842105	0.43859649122807015	0.47368421052631576	1
714	65	poly65-perm3.txt.ml	comp_times65-perm3.txt	7	4	2	1	1	0.42857142857142855	0.2857142857142857	0.5714285714285714	0.21428571428571427	0.14285714285714285	0.2857142857142857	2
715	6415	poly6415-perm3.txt.ml	comp_times6415-perm3.txt	7	24	24	1	1	0.5714285714285714	0.2857142857142857	0.42857142857142855	0.6551724137931034	0.06896551724137931	0.10344827586206896	5
716	553	poly553-perm0.txt.ml	comp_times553-perm0.txt	4	3	3	1	1	0.5	0.5	0.5	0.4	0.2	0.2	3
717	4812	poly4812-perm2.txt.ml	comp_times4812-perm2.txt	6	2	1	2	2	0.5	0.5	0.3333333333333333	0.2727272727272727	0.2727272727272727	0.18181818181818182	5
718	1134	poly1134-perm0.txt.ml	comp_times1134-perm0.txt	7	6	6	2	2	0.8571428571428571	0.42857142857142855	0.42857142857142855	0.5769230769230769	0.11538461538461539	0.11538461538461539	0
719	5310	poly5310-perm5.txt.ml	comp_times5310-perm5.txt	8	5	1	2	5	0.375	0.5	0.5	0.2	0.26666666666666666	0.4	0
720	4664	poly4664-perm0.txt.ml	comp_times4664-perm0.txt	7	8	8	1	1	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.25	0.25	0.16666666666666666	1
721	5364	poly5364-perm0.txt.ml	comp_times5364-perm0.txt	7	9	9	6	1	0.5714285714285714	0.5714285714285714	0.2857142857142857	0.55	0.3	0.1	5
722	1473	poly1473-perm4.txt.ml	comp_times1473-perm4.txt	5	3	2	2	3	0.4	0.4	0.8	0.15384615384615385	0.15384615384615385	0.46153846153846156	4
723	6480	poly6480-perm0.txt.ml	comp_times6480-perm0.txt	7	28	28	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.6551724137931034	0.10344827586206896	0.06896551724137931	3
724	3107	poly3107-perm2.txt.ml	comp_times3107-perm2.txt	6	6	2	2	2	0.3333333333333333	0.6666666666666666	0.5	0.36363636363636365	0.5454545454545454	0.45454545454545453	1
725	203	poly203-perm5.txt.ml	comp_times203-perm5.txt	3	24	1	4	20	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.07407407407407407	0.8148148148148148	0.7407407407407407	3
726	6821	poly6821-perm0.txt.ml	comp_times6821-perm0.txt	7	20	20	1	1	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.6	0.12	0.08	5
727	932	poly932-perm3.txt.ml	comp_times932-perm3.txt	9	2	2	1	2	0.5555555555555556	0.4444444444444444	0.5555555555555556	0.29411764705882354	0.23529411764705882	0.29411764705882354	4
728	2397	poly2397-perm4.txt.ml	comp_times2397-perm4.txt	10	5	3	1	2	0.6	0.5	0.8	0.46875	0.34375	0.5	3
729	2452	poly2452-perm2.txt.ml	comp_times2452-perm2.txt	6	2	1	1	1	0.16666666666666666	0.6666666666666666	0.5	0.09090909090909091	0.36363636363636365	0.2727272727272727	4
730	277	poly277-perm0.txt.ml	comp_times277-perm0.txt	9	6	4	2	1	0.5555555555555556	0.5555555555555556	0.4444444444444444	0.43478260869565216	0.2608695652173913	0.17391304347826086	1
731	3895	poly3895-perm3.txt.ml	comp_times3895-perm3.txt	6	12	12	1	3	0.5	0.5	0.3333333333333333	0.3	0.3	0.2	4
732	1929	poly1929-perm1.txt.ml	comp_times1929-perm1.txt	5	2	1	2	1	0.6	0.4	0.6	0.3333333333333333	0.2222222222222222	0.3333333333333333	4
733	4272	poly4272-perm1.txt.ml	comp_times4272-perm1.txt	19	5	2	2	1	0.3684210526315789	0.3684210526315789	0.5789473684210527	0.42857142857142855	0.39285714285714285	0.35714285714285715	4
734	4962	poly4962-perm2.txt.ml	comp_times4962-perm2.txt	7	12	1	8	4	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.16666666666666666	0.3888888888888889	0.4444444444444444	1
735	4735	poly4735-perm5.txt.ml	comp_times4735-perm5.txt	6	4	1	1	4	0.16666666666666666	0.5	0.5	0.1	0.3	0.3	4
736	5241	poly5241-perm0.txt.ml	comp_times5241-perm0.txt	2	2	1	1	1	0.5	0.5	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0
737	2293	poly2293-perm1.txt.ml	comp_times2293-perm1.txt	10	5	2	3	1	0.7	0.6	0.4	0.48484848484848486	0.5757575757575758	0.3333333333333333	4
738	3077	poly3077-perm2.txt.ml	comp_times3077-perm2.txt	11	7	2	3	3	0.45454545454545453	0.7272727272727273	0.6363636363636364	0.5	0.59375	0.578125	0
739	7084	poly7084-perm5.txt.ml	comp_times7084-perm5.txt	7	2	1	2	2	0.5714285714285714	0.42857142857142855	0.42857142857142855	0.23529411764705882	0.17647058823529413	0.17647058823529413	5
740	6096	poly6096-perm1.txt.ml	comp_times6096-perm1.txt	6	2	1	2	1	0.5	0.5	0.3333333333333333	0.25	0.25	0.16666666666666666	1
741	185	poly185-perm2.txt.ml	comp_times185-perm2.txt	8	10	1	10	2	0.5	0.5	0.5	0.15384615384615385	0.46153846153846156	0.15384615384615385	5
742	2929	poly2929-perm2.txt.ml	comp_times2929-perm2.txt	8	3	1	1	1	0.375	0.75	0.5	0.2631578947368421	0.42105263157894735	0.3157894736842105	4
743	5511	poly5511-perm5.txt.ml	comp_times5511-perm5.txt	11	15	1	8	15	0.2727272727272727	0.5454545454545454	0.7272727272727273	0.07142857142857142	0.38095238095238093	0.5238095238095238	1
744	4011	poly4011-perm5.txt.ml	comp_times4011-perm5.txt	1	1	1	1	1	1.0	1.0	1.0	0.25	0.25	0.25	5
745	1253	poly1253-perm1.txt.ml	comp_times1253-perm1.txt	17	3	2	3	2	0.47058823529411764	0.5882352941176471	0.47058823529411764	0.25	0.4375	0.25	4
746	5281	poly5281-perm3.txt.ml	comp_times5281-perm3.txt	5	3	2	1	1	0.6	0.4	0.4	0.375	0.25	0.25	0
747	5718	poly5718-perm2.txt.ml	comp_times5718-perm2.txt	12	6	1	6	3	0.25	0.75	0.75	0.0967741935483871	0.5806451612903226	0.41935483870967744	1
748	4929	poly4929-perm4.txt.ml	comp_times4929-perm4.txt	7	2	1	1	2	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.25	0.16666666666666666	0.25	3
749	4044	poly4044-perm5.txt.ml	comp_times4044-perm5.txt	9	3	3	3	3	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.3333333333333333	0.3333333333333333	0.38095238095238093	0
750	4983	poly4983-perm4.txt.ml	comp_times4983-perm4.txt	7	6	1	1	6	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.25	0.16666666666666666	0.25	3
751	3048	poly3048-perm1.txt.ml	comp_times3048-perm1.txt	11	7	3	3	1	0.5454545454545454	0.8181818181818182	0.45454545454545453	0.5454545454545454	0.6	0.38181818181818183	4
752	6718	poly6718-perm1.txt.ml	comp_times6718-perm1.txt	6	4	1	4	1	0.5	0.5	0.3333333333333333	0.21428571428571427	0.2857142857142857	0.14285714285714285	4
753	6739	poly6739-perm4.txt.ml	comp_times6739-perm4.txt	4	12	1	1	12	0.5	0.25	0.5	0.15384615384615385	0.07692307692307693	0.5384615384615384	3
754	2962	poly2962-perm4.txt.ml	comp_times2962-perm4.txt	8	3	1	1	2	0.625	0.5	0.75	0.36363636363636365	0.3181818181818182	0.45454545454545453	2
755	5174	poly5174-perm1.txt.ml	comp_times5174-perm1.txt	6	6	1	6	1	0.5	0.3333333333333333	0.3333333333333333	0.3	0.2	0.2	3
756	5155	poly5155-perm4.txt.ml	comp_times5155-perm4.txt	6	10	8	1	10	0.3333333333333333	0.5	0.5	0.47058823529411764	0.17647058823529413	0.47058823529411764	2
757	1305	poly1305-perm4.txt.ml	comp_times1305-perm4.txt	4	2	2	1	2	0.25	0.75	0.25	0.125	0.375	0.125	2
758	1350	poly1350-perm4.txt.ml	comp_times1350-perm4.txt	2	3	1	1	3	0.5	0.5	1.0	0.14285714285714285	0.14285714285714285	0.5714285714285714	3
759	4166	poly4166-perm5.txt.ml	comp_times4166-perm5.txt	18	8	2	2	4	0.5555555555555556	0.3333333333333333	0.3888888888888889	0.3877551020408163	0.3469387755102041	0.40816326530612246	3
760	3624	poly3624-perm2.txt.ml	comp_times3624-perm2.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.16666666666666666	0.2222222222222222	0.2222222222222222	1
761	501	poly501-perm0.txt.ml	comp_times501-perm0.txt	6	2	2	2	1	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.2857142857142857	0.14285714285714285	2
762	2840	poly2840-perm4.txt.ml	comp_times2840-perm4.txt	7	3	1	1	1	0.5714285714285714	0.2857142857142857	0.5714285714285714	0.3333333333333333	0.2	0.3333333333333333	3
763	6447	poly6447-perm3.txt.ml	comp_times6447-perm3.txt	5	24	24	1	1	0.6	0.2	0.4	0.7692307692307693	0.038461538461538464	0.07692307692307693	2
764	783	poly783-perm2.txt.ml	comp_times783-perm2.txt	3	1	1	1	1	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	1
765	5873	poly5873-perm3.txt.ml	comp_times5873-perm3.txt	12	6	6	1	3	0.75	0.25	0.75	0.5555555555555556	0.1111111111111111	0.4074074074074074	3
766	4350	poly4350-perm1.txt.ml	comp_times4350-perm1.txt	19	5	2	2	1	0.3684210526315789	0.3684210526315789	0.47368421052631576	0.36	0.34	0.3	4
767	4815	poly4815-perm2.txt.ml	comp_times4815-perm2.txt	7	2	1	2	1	0.2857142857142857	0.42857142857142855	0.42857142857142855	0.16666666666666666	0.25	0.25	2
768	2166	poly2166-perm3.txt.ml	comp_times2166-perm3.txt	8	4	2	2	2	0.75	0.5	0.5	0.5263157894736842	0.3157894736842105	0.3157894736842105	3
769	3100	poly3100-perm2.txt.ml	comp_times3100-perm2.txt	11	9	2	4	3	0.36363636363636365	0.5454545454545454	0.7272727272727273	0.5074626865671642	0.6268656716417911	0.6268656716417911	1
770	594	poly594-perm3.txt.ml	comp_times594-perm3.txt	7	2	2	1	2	0.42857142857142855	0.5714285714285714	0.42857142857142855	0.23076923076923078	0.3076923076923077	0.23076923076923078	1
771	6873	poly6873-perm0.txt.ml	comp_times6873-perm0.txt	6	14	14	1	1	0.5	0.5	0.3333333333333333	0.47368421052631576	0.15789473684210525	0.10526315789473684	5
772	7187	poly7187-perm0.txt.ml	comp_times7187-perm0.txt	8	2	2	2	2	0.75	0.5	0.375	0.36	0.24	0.2	5
773	270	poly270-perm0.txt.ml	comp_times270-perm0.txt	3	12	12	2	1	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.5	0.08333333333333333	0.16666666666666666	1
774	3690	poly3690-perm4.txt.ml	comp_times3690-perm4.txt	8	2	2	2	2	0.375	0.375	0.5	0.15789473684210525	0.15789473684210525	0.3157894736842105	2
775	1408	poly1408-perm0.txt.ml	comp_times1408-perm0.txt	4	2	2	2	1	0.5	0.5	0.5	0.2222222222222222	0.2222222222222222	0.2222222222222222	3
776	5143	poly5143-perm3.txt.ml	comp_times5143-perm3.txt	7	10	6	1	8	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.3333333333333333	0.2	0.4	3
777	1429	poly1429-perm5.txt.ml	comp_times1429-perm5.txt	8	2	2	2	2	0.5	0.5	0.5	0.2222222222222222	0.2222222222222222	0.2777777777777778	0
778	5679	poly5679-perm5.txt.ml	comp_times5679-perm5.txt	9	3	1	1	3	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.17647058823529413	0.35294117647058826	0.35294117647058826	1
779	6404	poly6404-perm4.txt.ml	comp_times6404-perm4.txt	5	20	1	1	20	0.4	0.2	0.6	0.1	0.05	0.7	0
780	7104	poly7104-perm4.txt.ml	comp_times7104-perm4.txt	8	3	2	2	2	0.5	0.5	0.625	0.2727272727272727	0.2727272727272727	0.4090909090909091	0
781	3646	poly3646-perm0.txt.ml	comp_times3646-perm0.txt	7	1	1	1	1	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.23529411764705882	0.17647058823529413	0.17647058823529413	3
782	6884	poly6884-perm1.txt.ml	comp_times6884-perm1.txt	7	28	1	28	1	0.42857142857142855	0.5714285714285714	0.2857142857142857	0.09090909090909091	0.696969696969697	0.06060606060606061	4
783	6425	poly6425-perm1.txt.ml	comp_times6425-perm1.txt	6	12	1	12	1	0.5	0.5	0.3333333333333333	0.16666666666666666	0.4444444444444444	0.1111111111111111	1
784	3375	poly3375-perm1.txt.ml	comp_times3375-perm1.txt	7	6	1	6	1	0.42857142857142855	0.5714285714285714	0.14285714285714285	0.1875	0.375	0.0625	0
785	2675	poly2675-perm1.txt.ml	comp_times2675-perm1.txt	14	8	2	6	1	0.7857142857142857	0.6428571428571429	0.5	0.52	0.6266666666666667	0.38666666666666666	4
786	2654	poly2654-perm4.txt.ml	comp_times2654-perm4.txt	13	5	3	1	4	0.5384615384615384	0.46153846153846156	0.8461538461538461	0.42857142857142855	0.30952380952380953	0.5	3
787	1437	poly1437-perm3.txt.ml	comp_times1437-perm3.txt	8	2	2	1	2	0.625	0.375	0.625	0.3125	0.1875	0.3125	4
788	5830	poly5830-perm4.txt.ml	comp_times5830-perm4.txt	8	1	1	1	1	0.5	0.375	0.625	0.2857142857142857	0.21428571428571427	0.35714285714285715	1
789	1379	poly1379-perm0.txt.ml	comp_times1379-perm0.txt	2	3	3	1	1	1.0	0.5	0.5	0.6666666666666666	0.16666666666666666	0.16666666666666666	5
790	2125	poly2125-perm4.txt.ml	comp_times2125-perm4.txt	9	5	3	1	4	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.45454545454545453	0.22727272727272727	0.45454545454545453	2
791	3451	poly3451-perm1.txt.ml	comp_times3451-perm1.txt	7	2	1	1	1	0.5714285714285714	0.5714285714285714	0.14285714285714285	0.3076923076923077	0.3076923076923077	0.07692307692307693	1
792	902	poly902-perm1.txt.ml	comp_times902-perm1.txt	9	2	2	2	2	0.4444444444444444	0.5555555555555556	0.4444444444444444	0.2222222222222222	0.3333333333333333	0.2222222222222222	1
793	6320	poly6320-perm4.txt.ml	comp_times6320-perm4.txt	6	12	1	1	12	0.5	0.3333333333333333	0.5	0.17647058823529413	0.11764705882352941	0.47058823529411764	2
794	976	poly976-perm4.txt.ml	comp_times976-perm4.txt	11	3	2	2	3	0.45454545454545453	0.45454545454545453	0.5454545454545454	0.22727272727272727	0.22727272727272727	0.36363636363636365	0
795	2462	poly2462-perm0.txt.ml	comp_times2462-perm0.txt	13	7	3	3	1	0.8461538461538461	0.6153846153846154	0.5384615384615384	0.6029411764705882	0.5735294117647058	0.39705882352941174	4
796	6129	poly6129-perm3.txt.ml	comp_times6129-perm3.txt	9	4	4	1	1	0.6666666666666666	0.3333333333333333	0.4444444444444444	0.3888888888888889	0.16666666666666666	0.2222222222222222	5
797	212	poly212-perm2.txt.ml	comp_times212-perm2.txt	7	12	1	12	2	0.5714285714285714	0.42857142857142855	0.42857142857142855	0.2	0.4	0.15	1
798	5710	poly5710-perm3.txt.ml	comp_times5710-perm3.txt	12	6	6	1	3	0.75	0.25	0.6666666666666666	0.5384615384615384	0.11538461538461539	0.38461538461538464	3
799	5538	poly5538-perm1.txt.ml	comp_times5538-perm1.txt	9	12	8	12	1	0.6666666666666666	0.7777777777777778	0.2222222222222222	0.42105263157894735	0.5263157894736842	0.05263157894736842	4
800	5519	poly5519-perm4.txt.ml	comp_times5519-perm4.txt	11	14	8	1	14	0.6363636363636364	0.2727272727272727	0.7272727272727273	0.43478260869565216	0.06521739130434782	0.4782608695652174	3
801	4019	poly4019-perm4.txt.ml	comp_times4019-perm4.txt	9	1	1	1	1	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.20833333333333334	0.20833333333333334	0.20833333333333334	0
802	5999	poly5999-perm1.txt.ml	comp_times5999-perm1.txt	7	5	1	2	1	0.7142857142857143	0.5714285714285714	0.42857142857142855	0.4	0.26666666666666666	0.2	5
803	1515	poly1515-perm3.txt.ml	comp_times1515-perm3.txt	2	3	3	1	1	1.0	0.5	0.5	0.6	0.1	0.1	1
804	1749	poly1749-perm4.txt.ml	comp_times1749-perm4.txt	6	10	2	1	10	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.23529411764705882	0.11764705882352941	0.29411764705882354	0
805	5933	poly5933-perm1.txt.ml	comp_times5933-perm1.txt	6	4	1	2	1	0.6666666666666666	0.5	0.3333333333333333	0.4166666666666667	0.25	0.16666666666666666	5
806	6276	poly6276-perm1.txt.ml	comp_times6276-perm1.txt	7	4	1	4	1	0.42857142857142855	0.5714285714285714	0.2857142857142857	0.17647058823529413	0.35294117647058826	0.11764705882352941	4
807	801	poly801-perm4.txt.ml	comp_times801-perm4.txt	8	2	2	1	2	0.625	0.375	0.625	0.3125	0.1875	0.3125	1
808	2515	poly2515-perm0.txt.ml	comp_times2515-perm0.txt	8	9	4	3	2	0.625	0.625	0.375	0.675	0.65	0.525	5
809	2561	poly2561-perm5.txt.ml	comp_times2561-perm5.txt	6	2	1	1	2	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.09090909090909091	0.18181818181818182	0.36363636363636365	0
810	6999	poly6999-perm2.txt.ml	comp_times6999-perm2.txt	7	2	1	2	1	0.42857142857142855	0.2857142857142857	0.5714285714285714	0.23076923076923078	0.15384615384615385	0.3076923076923077	2
811	6731	poly6731-perm5.txt.ml	comp_times6731-perm5.txt	6	8	1	1	8	0.3333333333333333	0.5	0.5	0.125	0.1875	0.375	0
812	603	poly603-perm3.txt.ml	comp_times603-perm3.txt	9	2	2	1	2	0.4444444444444444	0.5555555555555556	0.4444444444444444	0.25	0.3125	0.25	1
813	3526	poly3526-perm1.txt.ml	comp_times3526-perm1.txt	5	1	1	1	1	0.6	0.6	0.6	0.25	0.25	0.25	0
814	7038	poly7038-perm2.txt.ml	comp_times7038-perm2.txt	8	3	1	3	1	0.25	0.5	0.25	0.16666666666666666	0.3333333333333333	0.16666666666666666	3
815	1231	poly1231-perm3.txt.ml	comp_times1231-perm3.txt	5	3	2	1	1	0.4	0.8	0.8	0.4375	0.375	0.375	0
816	1974	poly1974-perm0.txt.ml	comp_times1974-perm0.txt	5	4	1	1	1	0.6	0.6	0.4	0.3	0.4	0.2	5
817	1019	poly1019-perm1.txt.ml	comp_times1019-perm1.txt	8	2	2	2	1	0.625	0.625	0.375	0.3125	0.3125	0.1875	1
818	1580	poly1580-perm0.txt.ml	comp_times1580-perm0.txt	5	2	2	2	2	0.6	0.6	0.6	0.38461538461538464	0.38461538461538464	0.38461538461538464	2
819	4797	poly4797-perm4.txt.ml	comp_times4797-perm4.txt	7	6	2	1	4	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.3333333333333333	0.2	0.3333333333333333	2
820	1702	poly1702-perm2.txt.ml	comp_times1702-perm2.txt	7	10	1	10	2	0.42857142857142855	0.14285714285714285	0.7142857142857143	0.21052631578947367	0.2631578947368421	0.3157894736842105	0
821	1757	poly1757-perm2.txt.ml	comp_times1757-perm2.txt	6	10	1	10	2	0.5	0.16666666666666666	0.5	0.17647058823529413	0.29411764705882354	0.17647058823529413	4
822	1092	poly1092-perm4.txt.ml	comp_times1092-perm4.txt	11	6	2	2	6	0.5454545454545454	0.5454545454545454	0.6363636363636364	0.21052631578947367	0.21052631578947367	0.5	0
823	5249	poly5249-perm1.txt.ml	comp_times5249-perm1.txt	4	1	1	1	1	0.5	0.5	0.5	0.25	0.25	0.25	1
824	3257	poly3257-perm1.txt.ml	comp_times3257-perm1.txt	12	4	1	4	1	0.5	0.75	0.3333333333333333	0.3142857142857143	0.42857142857142855	0.2	4
825	6040	poly6040-perm5.txt.ml	comp_times6040-perm5.txt	6	1	1	1	1	0.3333333333333333	0.5	0.5	0.18181818181818182	0.2727272727272727	0.2727272727272727	0
826	3764	poly3764-perm0.txt.ml	comp_times3764-perm0.txt	5	2	2	1	1	0.6	0.4	0.2	0.5454545454545454	0.18181818181818182	0.09090909090909091	5
827	7052	poly7052-perm1.txt.ml	comp_times7052-perm1.txt	7	6	3	3	1	0.5714285714285714	0.42857142857142855	0.42857142857142855	0.35294117647058826	0.29411764705882354	0.17647058823529413	5
828	2210	poly2210-perm5.txt.ml	comp_times2210-perm5.txt	6	3	1	1	1	0.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.4	0.4	1
829	2921	poly2921-perm3.txt.ml	comp_times2921-perm3.txt	9	3	1	1	1	0.7777777777777778	0.4444444444444444	0.5555555555555556	0.43478260869565216	0.30434782608695654	0.34782608695652173	2
830	648	poly648-perm5.txt.ml	comp_times648-perm5.txt	12	3	2	2	3	0.5	0.5	0.5	0.25	0.25	0.3333333333333333	2
831	7007	poly7007-perm1.txt.ml	comp_times7007-perm1.txt	6	1	1	1	1	0.3333333333333333	0.5	0.3333333333333333	0.16666666666666666	0.25	0.16666666666666666	1
832	2580	poly2580-perm3.txt.ml	comp_times2580-perm3.txt	13	5	3	1	2	0.5384615384615384	0.38461538461538464	0.7692307692307693	0.4358974358974359	0.28205128205128205	0.46153846153846156	3
833	2245	poly2245-perm5.txt.ml	comp_times2245-perm5.txt	7	3	1	1	1	0.2857142857142857	0.5714285714285714	0.5714285714285714	0.2	0.3333333333333333	0.3333333333333333	1
834	4122	poly4122-perm2.txt.ml	comp_times4122-perm2.txt	14	2	1	1	1	0.2857142857142857	0.35714285714285715	0.42857142857142855	0.14814814814814814	0.18518518518518517	0.2222222222222222	1
835	1148	poly1148-perm4.txt.ml	comp_times1148-perm4.txt	6	3	2	2	3	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.1111111111111111	0.1111111111111111	0.5	2
836	1314	poly1314-perm3.txt.ml	comp_times1314-perm3.txt	2	6	6	1	1	1.0	0.5	0.5	0.6923076923076923	0.07692307692307693	0.07692307692307693	0
837	1851	poly1851-perm0.txt.ml	comp_times1851-perm0.txt	4	7	6	1	1	0.5	0.5	0.5	0.75	0.5	0.4375	5
838	1341	poly1341-perm3.txt.ml	comp_times1341-perm3.txt	5	6	6	2	2	0.8	0.2	0.2	0.6	0.06666666666666667	0.06666666666666667	0
839	1196	poly1196-perm1.txt.ml	comp_times1196-perm1.txt	2	15	1	14	1	0.5	1.0	0.5	0.32608695652173914	0.9347826086956522	0.32608695652173914	1
